"id_produit","nom_produit","categorie","sous_categorie","prix_da","description_courte","statut_stock","produit_alternatif_id","marge_estimee_pct","delai_reappro_jours"
"GCCDMG3600200","Panneau de commande avec boutons de contrôle E","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","6620.0","","Disponible","","32","27"
"SKU-37432","Spot LED Orientable (lumière blanche)","Électricité","Electricité > Luminaire et éclairage LED","","Luminosité optimale, température de couleur de 6500K, garantie de 2 ans. Éclairez votre espace avec efficacité.","Disponible","","30","18"
"SKU-37446","Spot LED Orientable (lumière jaune)","Électricité","Electricité > Luminaire et éclairage LED","","Luminosité optimale, température de couleur de 3000K, garantie de 2 ans. Éclairez votre espace avec efficacité.","Disponible","","31","24"
"SKU-37487","Colonne de douche encastrée","Sanitaire","Robinetterie sanitaire > Colonne de douche","","La colonne de douche encastrée offre une expérience de douche luxueuse. Légère, facile à installer, garantie de 2 ans incluse.","Disponible","","34","30"
"WMA4N00D00","Mitigeur Amen Douche Noir","Sanitaire","Robinetterie sanitaire > Amen","6000.0","","Disponible","","29","27"
"WMA5N00D00","Mitigeur Amen Bain douche Noir","Sanitaire","Robinetterie sanitaire > Amen","6900.0","","Disponible","","33","30"
"WMA2N00D00","Mitigeur Amen Cuisine Noir","Sanitaire","Robinetterie sanitaire > Amen","5800.0","","Disponible","","35","32"
"WMA7N00D00","Mitigeur Amen Bidet Noir","Sanitaire","Robinetterie sanitaire > Amen","4500.0","","Disponible","","33","31"
"WMA1N00D00","Mitigeur Amen Lavabo Noir","Sanitaire","Robinetterie sanitaire > Amen","4500.0","","Disponible","","32","32"
"WMA1B00C00","Mitigeur Amen Lavabo Blanc","Sanitaire","Robinetterie sanitaire > Amen","4190.0","","Disponible","","32","27"
"WMA2B00C00","Mitigeur Amen Cuisine Blanc","Sanitaire","Robinetterie sanitaire > Amen","5620.0","","Disponible","","29","33"
"WMA5B00C00","Mitigeur Amen Bain douche Blanc","Sanitaire","Robinetterie sanitaire > Amen","6580.0","","Disponible","","32","31"
"WMA4B00C00","Mitigeur Amen Douche Blanc","Sanitaire","Robinetterie sanitaire > Amen","5620.0","","Disponible","","34","30"
"E201700003","Contrôleur Ruban LED RGB","Électricité","Electricité","640.0","","Disponible","","31","19"
"E201700004","Transformateur Ruban LED 3 couleurs 11mm","Électricité","Electricité","300.0","","Disponible","","29","23"
"E201700002","Transformateur Ruban LED 8A 11mm","Électricité","Electricité","150.0","","Disponible","","29","20"
"E201700016","Ruban LED 3 couleurs 14W","Électricité","Electricité","220.0","Luminosité optimale, garantie de 2 ans. Éclairez votre espace avec efficacité.","Disponible","","27","24"
"E201700012","Ruban LED 2 lignes 14W (lumière blanche)","Électricité","Electricité","175.0","Luminosité optimale, température de couleur de 6500K, garantie de 2 ans. Éclairez votre espace avec efficacité.","Disponible","","30","20"
"GCE15SD100","Compteur d'eau semi sec à jet multiple MOD.SD-1","Compteurs d'eau","Compteurs d'eau","5600.0","Compteur d'eau certifié MID, en laiton anticorrosion, compatible eau potable jusqu'à 50°C, avec options de lecture optique et garantie 2 ans.","Disponible","","23","32"
"GCE20SD200","Compteur d'eau semi sec à jet multiple MOD.SD-2","Compteurs d'eau","Compteurs d'eau","6300.0","Compteur d'eau certifié MID, en laiton anticorrosion, compatible eau potable jusqu'à 50°C, avec options de lecture optique et garantie 2 ans.","Disponible","","28","35"
"WMF2N00C00","Mitigeur Cuisine Fly Noir","Sanitaire","Robinetterie sanitaire > Fly","8935.0","","Disponible","","31","28"
"WMF5N00C00","Mitigeur Bain douche Fly Noir","Sanitaire","Robinetterie sanitaire > Fly","10505.0","","Disponible","","31","32"
"WMF7N00C00","Mitigeur Bidet Fly Noir","Sanitaire","Robinetterie sanitaire > Fly","6220.0","","Disponible","","29","30"
"WMFCN00C00","Mitigeur Cuisine à Bec Coudé Fly Noir","Sanitaire","Robinetterie sanitaire > Fly","7730.0","","Disponible","","35","31"
"WMF1N00C00","Mitigeur Lavabo Fly Noir","Sanitaire","Robinetterie sanitaire > Fly","6220.0","","Disponible","","31","33"
"WMF9N00C00","Mitigeur Lavabo Vasque Fly Noir","Sanitaire","Robinetterie sanitaire > Fly","9660.0","","Disponible","","30","30"
"WMF4N00C00","Mitigeur Douche Fly Noir","Sanitaire","Robinetterie sanitaire > Fly","8815.0","","Disponible","","29","29"
"SKU-39160","PORTE D’ENTREE PLEINE EN MDF AGGLOMERE TUBULAIRE 900mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","38","43"
"SKU-39218","Rallonge 230mm pour porte de 900mm","Menuiserie","Portes > Accessoires Portes","6800.0","","Disponible","","32","48"
"GCE15KK100","Compteur d'eau semi sec à jet unique MOD.KK-1","Compteurs d'eau","Compteurs d'eau","5000.0","Compteur d'eau certifié MID, en laiton anticorrosion, compatible eau potable jusqu'à 50°C, avec options de lecture optique et garantie 2 ans.","Disponible","","27","38"
"WMR6N00D00","Mitigeur cuisine murale Razy Noir","Sanitaire","Robinetterie sanitaire > Razy > Noir","8455.0","Le mitigeur cuisine murale Razy avec finition époxy noire, poignée en rose doré, offre durabilité et esthétique. Design mural, garantie de 5 ans incluse.","Disponible","","33","32"
"WMR7N00D00","Mitigeur Bidet Razy Noir","Sanitaire","Robinetterie sanitaire > Razy > Noir","6160.0","Mitigeur Bidet Razy avec finition époxy noire, poignée en rose doré, 0,98 kg. Design élégant et résistant à la corrosion. Garantie 5 ans.","Disponible","","35","29"
"WMR4N00D00","Mitigeur Douche Razy Noir","Sanitaire","Robinetterie sanitaire > Razy > Noir","8575.0","Mitigeur Douche Razy avec finition époxy noire, poignée en rose doré, 0,94 kg. Inclut flexibles, douchette et support. Garantie 5 ans.","Disponible","","35","33"
"WMR5N00D00","Mitigeur Bain douche Razy Noir","Sanitaire","Robinetterie sanitaire > Razy > Noir","9900.0","Mitigeur Bain Douche Razy avec finition époxy noire, poignée en rose doré, 1,39 kg. Inclut flexibles, douchette et support. Garantie 5 ans.","Disponible","","32","32"
"WMR2N00D00","Mitigeur Cuisine Razy Noir","Sanitaire","Robinetterie sanitaire > Razy > Noir","7245.0","Mitigeur Cuisine Razy avec finition époxy noire, poignée en rose doré, 1,26 kg. Robuste, résistant à la corrosion. Garantie 5 ans.","Disponible","","29","28"
"WMR1N00D00","Mitigeur Lavabo Razy Noir","Sanitaire","Robinetterie sanitaire > Razy > Noir","6160.0","Mitigeur Lavabo Razy avec finition époxy noire, poignée en rose doré, 1,24 kg. Robuste et résistant à la corrosion. Garantie 5 ans.","Disponible","","35","30"
"SKU-41207","Spot 3D LED ( 3 couleurs )","Électricité","Electricité > Luminaire et éclairage LED","","Luminosité optimale, température de couleur réglable (3000K, 4000K, 6500K), garantie de 2 ans. Adaptez votre éclairage à chaque ambiance.","Disponible","","29","20"
"E01021PN06","Disjoncteur ECB5 DPN.1P+N.06","Électricité","Electricité > Tableau électrique et protection > Disjoncteur Interrupteur différentiel","584.0","Protection contre le court-circuit et la surcharge","Disponible","","29","24"
"GCU51CUV51","Cumulus électrique 51L","Sanitaire","Chauffage et régulation gaz","24500.0","Cumulus électrique 51L avec réservoir en acier émaillé 4 couches, thermoplongeur en cuivre, anode en magnésium et sécurité anti-pression à 8 bars pour une performance optimale.","Disponible","","33","33"
"GCU80CEV80","Cumulus électrique 80L","Sanitaire","Chauffage et régulation gaz","26000.0","Cumulus électrique 80L avec réservoir en acier émaillé 4 couches, thermoplongeur en cuivre, anode en magnésium et système de sécurité contre la pression supérieure à 8 bars.","Disponible","","29","30"
"GCU10CE100","Cumulus électrique 100L","Sanitaire","Chauffage et régulation gaz","28000.0","Cumulus électrique 100L doté d’un réservoir en acier émaillé 4 couches, d’un thermoplongeur en cuivre et d’une anode en magnésium, offrant une sécurité de pression à 8 bars.","Disponible","","29","30"
"WMF1C00C00","Mitigeur Lavabo Fly","Sanitaire","Robinetterie sanitaire > Fly > Chromé","6000.0","","Disponible","","31","33"
"WMF4C00C00","Mitigeur Douche Fly","Sanitaire","Robinetterie sanitaire > Fly > Chromé","8600.0","","Disponible","","34","29"
"WMFCC00C00","Mitigeur Cuisine à Bec Coudé Fly","Sanitaire","Robinetterie sanitaire > Fly > Chromé","7500.0","","Disponible","","32","27"
"WMF7C00C00","Mitigeur Bidet Fly","Sanitaire","Robinetterie sanitaire > Fly > Chromé","6000.0","","Disponible","","29","31"
"WMF5C00C00","Mitigeur Bain douche Fly","Sanitaire","Robinetterie sanitaire > Fly > Chromé","10300.0","","Disponible","","33","31"
"WMF2C00C00","Mitigeur Cuisine Fly","Sanitaire","Robinetterie sanitaire > Fly > Chromé","8800.0","","Disponible","","32","29"
"E201700015","Ruban LED DOB 220V 9W (lumière Blanche)","Électricité","Electricité","145.0","Garantie de 2 ans. Éclairez votre espace avec efficacité.","Disponible","","27","22"
"E201700019","Connecteur d'alimentation Ruban LED DOB 1 ligne","Électricité","Electricité","115.0","","Disponible","","30","24"
"E300210XWB","Moniteur 2 fils 7 pouces avec WIFI VFE10-W","Électricité","Electricité > Alarme sécurité de la maison","20300.0","Le Moniteur 2 fils 7 pouces VFE10-W avec WIFI, léger et compact, offre une connexion rapide et fiable, avec une garantie de 2 ans pour une utilisation sans souci.","Disponible","","29","21"
"E4102TLE06","Télérupteur TLE06","Électricité","Electricité","1100.0","","Disponible","","26","19"
"GCCDMG2481500","Vanne à 3 voies 6M-24kW-28kW","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","3450.0","","Disponible","","34","30"
"E1006TD103","Tableau de distribution 3 modules","Électricité","Electricité","330.0","","Disponible","","26","18"
"E1006TD112","Tableau de distribution 12 modules","Électricité","Electricité","1300.0","","Disponible","","29","19"
"E04024P800","Disjoncteur Compact Réglable DDBM.800A","Électricité","Electricité > Tableau électrique et protection > Disjoncteur Interrupteur différentiel","53000.0","Protection contre le court-circuit.la surcharge et les fuites de courant à la terre.","Disponible","","26","18"
"WKMT100100000","Cartouche Tulip","Sanitaire","Robinetterie sanitaire","300.0","","Disponible","","30","31"
"E3002PR067","Din rail power-hdr-100-24","Électricité","Electricité","6000.0","","Disponible","","31","24"
"GCCD00H481200","Panneau de commande avec boutons de contrôle Q","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","6620.0","","Disponible","","31","30"
"GCCD003262800","Vanne à 3 voies 7M-32kW-36kW","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","3450.0","","Disponible","","34","32"
"E201700011","Ruban LED 2 lignes 14W (lumière jaune)","Électricité","Electricité","175.0","Luminosité optimale, température de couleur de 3000K, garantie de 2 ans. Éclairez votre espace avec efficacité.","Disponible","","31","21"
"GCCH00CHF0800","Tube en cuivre 4 avec olives et écrous chauffe-eau 6L/10L","Sanitaire","Pièces de rechange pour S.A.V.","1100.0","","Disponible","","32","29"
"GCCD18H181100","Ventilateur 25W","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","4260.0","Ventilateur 25W pour chaudières 18 kW, assure une ventilation efficace dans un format compact et léger.","Disponible","","42","57"
"SKU-44018","PORTE  PLEINE EN PVC NID ABEILLE 900mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","37","47"
"SKU-44019","PORTE  PLEINE EN PVC NID ABEILLE 900mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","33","47"
"SKU-44020","PORTE PLEINE EN PVC NID ABEILLE 730mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","38","42"
"SKU-44021","PORTE PLEINE EN PVC NID ABEILLE 730mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Rupture","SKU-33811","36","45"
"SKU-44022","PORTE PLEINE EN PVC NID ABEILLE 830mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","37","43"
"SKU-44023","PORTE PLEINE EN PVC NID ABEILLE 830mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","38","44"
"SKU-44163","PORTE VITREE 1/1 EN PVC NID ABEILLE 1130mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","32","46"
"SKU-44164","PORTE VITREE 1/1 EN PVC NID ABEILLE 1130mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","38","44"
"SKU-44165","PORTE VITREE 1/1 EN PVC NID ABEILLE 1230mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","34","45"
"SKU-44166","PORTE VITREE 1/1 EN PVC NID ABEILLE 1230mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","34","43"
"SKU-44167","PORTE VITREE 1/1 EN PVC NID ABEILLE 730mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","37","47"
"SKU-44168","PORTE VITREE 1/1 EN PVC NID ABEILLE 730mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","35","43"
"SKU-44169","PORTE VITREE 1/1 EN PVC NID ABEILLE 830mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","33","48"
"SKU-44170","PORTE VITREE 1/1 EN PVC NID ABEILLE 830mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","38","48"
"SKU-44171","PORTE VITREE 1/2 EN PVC NID ABEILLE 730mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","32","46"
"SKU-44172","PORTE VITREE 1/2 EN PVC NID ABEILLE 730mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","32","45"
"SKU-44173","PORTE VITREE 1/2 EN PVC NID ABEILLE 830mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","36","45"
"SKU-44174","PORTE VITREE 1/2 EN PVC NID ABEILLE 830mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","32","47"
"SKU-44175","PORTE VITREE 1/3 EN PVC NID ABEILLE 730mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","34","43"
"SKU-44176","PORTE VITREE 1/3 EN PVC NID ABEILLE 730mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","33","43"
"SKU-44177","PORTE VITREE 1/3 EN PVC NID ABEILLE 830mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","38","48"
"SKU-44178","PORTE VITREE 1/3 EN PVC NID ABEILLE 830mm AVEC CAD…","Menuiserie","Portes","","","Disponible","","33","47"
"SKU-44641","PORTE PLEINE EN PVC NID ABEILLE 1130mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","34","43"
"SKU-44645","PORTE PLEINE EN PVC NID ABEILLE 1130mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","38","42"
"SKU-44653","PORTE PLEINE EN PVC NID ABEILLE 1230mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","38","42"
"SKU-44658","PORTE PLEINE EN PVC NID ABEILLE 1230mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","34","48"
"SKU-45145","Sèche-serviettes barres plates 80 cm","Sanitaire","Chauffage et régulation gaz","","Sèche-serviettes eau chaude à barres plates en aluminium, compatible chauffage central. Design moderne, finition thermolaquée résistante et garantie 2 ans. Disponible en blanc, gris et noir.","Disponible","","29","31"
"SKU-45161","Sèche-serviettes barres rondes 80 cm","Sanitaire","Chauffage et régulation gaz","","Sèche-serviettes eau chaude à barres rondes en aluminium, compatible chauffage central. Design moderne, finition thermolaquée résistante et garantie 2 ans. Disponible en blanc, gris et noir.","Disponible","","34","33"
"GKCD004832700","Filtre magnétique pour chaudière à connexion G3/4""","Sanitaire","Chauffage et régulation gaz > Chaudières","3900.0","","Disponible","","33","31"
"GCD4548412","Filtre magnétique pour chaudière à connexion G""","Sanitaire","Chauffage et régulation gaz > Chaudières","8500.0","","Disponible","","30","27"
"GRA10RAE10","Radiateur 10 éléments","Sanitaire","Chauffage et régulation gaz","14400.0","","Disponible","","31","27"
"SF3030","Colonne de douche avec mitigeur","Sanitaire","Robinetterie sanitaire > Colonne de douche","23500.0","Colonne de douche complète avec mitigeur. Design moderne, installation murale facile, garantie de 2 ans.","Disponible","","31","27"
"SF2060","Colonne de douche avec mitigeur bain-douche","Sanitaire","Robinetterie sanitaire > Colonne de douche","41500.0","Colonne de douche complète avec mitigeur bain-douche. Design moderne, installation murale facile, garantie de 2 ans.","Disponible","","33","28"
"GCCH12ETC0400","Collecteur de bruleur GN pour chauffe-ea…","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange chauffe-eau à température constante","520.0","","Disponible","","33","30"
"GCCD45T452900","Pompe Shinhoo 270W","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","24000.0","Pompe Shinhoo pour chaudière 45 kW, assure une circulation efficace de l'eau pour un chauffage optimal.","Disponible","","33","32"
"SKU-45987","Serrure de porte","Menuiserie","Portes > Accessoires Portes","","Serrure de porte disponible en 3 modèles : à clé, à condamnation ou à canon. Installation facile et sécurité renforcée.","Disponible","","35","47"
"GCDFGGF120","Filtre à gaz pour chaudière à connexion G1/2""M - G3/4""F","Sanitaire","Chauffage et régulation gaz > Chaudières","1300.0","","Disponible","","30","28"
"GCDFGGF340","Filtre à gaz pour chaudière à connexion G3/4""M - G3/4""F","Sanitaire","Chauffage et régulation gaz > Chaudières","1600.0","","Disponible","","34","27"
"GCCH16ETC0100","Echangeur pour chauffe-eau à T° const WCT 16L","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange chauffe-eau à température constante","14970.0","Optimisez l'efficacité avec l'échangeur pour chauffe-eau WCT-16L à température constante.","Disponible","","30","32"
"GCCH16ETC0600","Ventilateur DC 36V pour chauffe-eau à T° const WCT 16L","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange chauffe-eau à température constante","1940.0","Améliorez le refroidissement de votre chauffe-eau avec le ventilateur DC 36V pour modèle WCT-16L à température constante.","Disponible","","29","32"
"GCCD45T45700","Vase d’expansion 12L","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","8350.0","Le vase d’expansion 12L, robuste (4,86 kg), absorbe les variations de pression pour la chaudière de 45 kW, assurant une performance optimale et une sécurité accrue.","Disponible","","43","57"
"GCCD18H181800","Vase d’expansion 6L-18kW","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","5040.0","Le vase d’expansion 6L, robuste (4,86 kg), absorbe les variations de pression pour la chaudière 18 kW, assurant une performance optimale et une sécurité accrue.","Disponible","","42","63"
"GCCD18H182100","Echangeur de chaleur à plaques 10","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","4020.0","L'échangeur de chaleur à plaques 10 assure un transfert de chaleur efficace avec une puissance de chaudière de 18 kW. Léger, facile à installer.","Disponible","","44","57"
"GCCD45T454800","Ventilateur 67W","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","8350.0","Ventilateur 67W pour chaudières 45 kW, assure une ventilation efficace dans un format compact et léger.","Disponible","","46","60"
"GAF8A00001","Friteuse à air chaud 8 L -1800 W","Électroménager","Électroménager","15000.0","Friteuse à air chaud performante avec écran tactile, 6 programmes automatiques et cuisson rapide jusqu’à 200 °C. Idéale pour une cuisine saine, rapide et sans huile.","Disponible","","17","37"
"GCD2448558","Chaudière à condensation QL-DO24","Sanitaire","Chauffage et régulation gaz > Chaudières","115000.0","Chaudière murale à condensation QL-DO24, conçue pour un chauffage performant et économe en énergie. Elle récupère la chaleur des fumées pour réduire la consommation de gaz, assurer un confort thermiqu","Disponible","","35","33"
"E201700026","Ruban LED DOB 220V 9W (Lumière Jaune)","Électricité","Electricité","145.0","Garantie de 2 ans. Éclairez votre espace avec efficacité.","Disponible","","28","23"
"E04014P400","Disjoncteur Compact DM1N.400A","Électricité","Electricité > Tableau électrique et protection > Disjoncteur Interrupteur différentiel","23000.0","Protection contre le court-circuit.la surcharge et les fuites de courant à la terre.","Disponible","","26","19"
"GAF6A00001","Friteuse à air chaud 6 L -1500W","Électroménager","Électroménager","12500.0","Friteuse à air chaud performante avec écran tactile, 6 programmes automatiques et cuisson rapide jusqu’à 200 °C. Idéale pour une cuisine saine, rapide et sans huile.","Disponible","","19","41"
"GCD2448550","Chaudière chauffage seul SL-NM24","Sanitaire","Chauffage et régulation gaz > Chaudières","90000.0","La chaudière chauffage seul SL-NM24, conçue pour le chauffage central avec chauffe-eau indépendant. Fiable, performante et adaptée aux installations résidentielles et professionnelles.","Disponible","","29","28"
"GCCH00CHE0600","Module d'allumage électronique","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chauffe eaux","930.0","","Disponible","","35","27"
"SKU-47144","Cadre en WPC pour réservation 1526mm","Menuiserie","Portes","","","Disponible","","35","42"
"GCD3048559","Chaudière à condensation QL-DO30","Sanitaire","Chauffage et régulation gaz > Chaudières","139500.0","Chaudière à condensation murale QL-DO30 – Haute performance énergétique – Idéale pour chauffage domestique – Rendement optimisé et faible consommation.","Disponible","","34","30"
"SKU-47487","PORTE  PLEINE EN PVC NID ABEILLE 900mm AVEC CADRE EN WPC","Menuiserie","Portes","","La porte en PVC Nid d'Abeille  combine design moderne, solidité et isolation optimale. \nFabriquée avec des matériaux de haute qualité, elle est idéale pour les maisons, appartements et bureaux.","Disponible","","35","43"
"SKU-47493","PORTE PLEINE EN PVC NID ABEILLE 1130mm AVEC CADRE EN WPC","Menuiserie","Portes","","La porte en PVC Nid d'Abeille  combine design moderne, solidité et isolation optimale. \nFabriquée avec des matériaux de haute qualité, elle est idéale pour les maisons, appartements et bureaux.","Disponible","","35","47"
"SKU-47523","PORTE PLEINE EN PVC NID ABEILLE 1230mm AVEC CADRE EN WPC","Menuiserie","Portes","","La porte en PVC Nid d'Abeille  combine design moderne, solidité et isolation optimale. \nFabriquée avec des matériaux de haute qualité, elle est idéale pour les maisons, appartements et bureaux.","Disponible","","38","45"
"SKU-47524","PORTE PLEINE EN PVC NID ABEILLE 730mm AVEC CADRE EN WPC","Menuiserie","Portes","","La porte en PVC Nid d'Abeille  combine design moderne, solidité et isolation optimale. \nFabriquée avec des matériaux de haute qualité, elle est idéale pour les maisons, appartements et bureaux.","Disponible","","38","43"
"SKU-47553","PORTE PLEINE EN PVC NID ABEILLE 830mm AVEC CADRE EN WPC","Menuiserie","Portes","","La porte en PVC Nid d'Abeille  combine design moderne, solidité et isolation optimale. \nFabriquée avec des matériaux de haute qualité, elle est idéale pour les maisons, appartements et bureaux.","Disponible","","36","46"
"SKU-47583","PORTE VITREE 1/1 EN PVC NID ABEILLE 1130mm AVEC CADRE EN WPC","Menuiserie","Portes","","La porte en PVC Nid d'Abeille  combine design moderne, solidité et isolation optimale. \nFabriquée avec des matériaux de haute qualité, elle est idéale pour les maisons, appartements et bureaux.","Disponible","","33","43"
"SKU-47584","PORTE VITREE 1/1 EN PVC NID ABEILLE 1230mm AVEC CADRE EN WPC","Menuiserie","Portes","","La porte en PVC Nid d'Abeille  combine design moderne, solidité et isolation optimale. \nFabriquée avec des matériaux de haute qualité, elle est idéale pour les maisons, appartements et bureaux.","Disponible","","37","43"
"SKU-47613","PORTE VITREE 1/1 EN PVC NID ABEILLE 730mm AVEC CADRE EN WPC","Menuiserie","Portes","","La porte en PVC Nid d'Abeille  combine design moderne, solidité et isolation optimale. \nFabriquée avec des matériaux de haute qualité, elle est idéale pour les maisons, appartements et bureaux.","Disponible","","37","46"
"SKU-47614","PORTE VITREE 1/1 EN PVC NID ABEILLE 830mm AVEC CADRE EN WPC","Menuiserie","Portes","","La porte en PVC Nid d'Abeille  combine design moderne, solidité et isolation optimale. \nFabriquée avec des matériaux de haute qualité, elle est idéale pour les maisons, appartements et bureaux.","Disponible","","33","43"
"SKU-47643","PORTE VITREE 1/2 EN PVC NID ABEILLE 730mm AVEC CADRE EN WPC","Menuiserie","Portes","","La porte en PVC Nid d'Abeille  combine design moderne, solidité et isolation optimale. \nFabriquée avec des matériaux de haute qualité, elle est idéale pour les maisons, appartements et bureaux.","Disponible","","38","48"
"SKU-47672","PORTE VITREE 1/2 EN PVC NID ABEILLE 830mm AVEC CADRE EN WPC","Menuiserie","Portes","","La porte en PVC Nid d'Abeille  combine design moderne, solidité et isolation optimale. \nFabriquée avec des matériaux de haute qualité, elle est idéale pour les maisons, appartements et bureaux.","Disponible","","38","45"
"SKU-47673","PORTE VITREE 1/3 EN PVC NID ABEILLE 730mm AVEC CADRE EN WPC","Menuiserie","Portes","","La porte en PVC Nid d'Abeille  combine design moderne, solidité et isolation optimale. \nFabriquée avec des matériaux de haute qualité, elle est idéale pour les maisons, appartements et bureaux.","Disponible","","34","45"
"SKU-47703","PORTE VITREE 1/3 EN PVC NID ABEILLE 830mm AVEC CADRE EN WPC","Menuiserie","Portes","","La porte en PVC Nid d'Abeille  combine design moderne, solidité et isolation optimale. \nFabriquée avec des matériaux de haute qualité, elle est idéale pour les maisons, appartements et bureaux.","Disponible","","36","44"
"GCD3648551","Chaudière chauffage seul SL-NL36","Sanitaire","Chauffage et régulation gaz > Chaudières","119000.0","Chaudière chauffage seul SL-NL36. Performante et adaptée aux grandes surfaces, elle fonctionne avec un chauffe-eau externe pour une installation complète et efficace.","Disponible","","30","33"
"GCCH16ETC0300","Brûleur pour chauffe-eau à T° const WCT 16L","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange chauffe-eau à température constante","1120.0","Brûleur pour Chauffe-eau à Température Constante, compatible avec le chauffe-eau WCT-16L, assure une eau chaude constante et une efficacité énergétique optimale.","Disponible","","35","32"
"GCURC1500W","Résistance Cumulus 1500W","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chauffe eaux","2100.0","","Disponible","","34","28"
"GCURC2000W","Résistance Cumulus 2000W","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chauffe eaux","2400.0","","Disponible","","35","32"
"1130","PORTE PLEINE EN WPC 1130mm AVEC CADRE EN WPC","Menuiserie","Portes","","","Disponible","","33","45"
"1230","PORTE PLEINE EN WPC 1230mm AVEC CADRE EN WPC","Menuiserie","Portes","","","Disponible","","32","48"
"730","PORTE PLEINE EN WPC 730mm AVEC CADRE EN WPC","Menuiserie","Portes","","","Disponible","","35","43"
"830","PORTE PLEINE EN WPC 830mm AVEC CADRE EN WPC","Menuiserie","Portes","","","Rupture","SKU-44176","32","42"
"1130V1","PORTE VITREE 1/1 EN WPC 1130mm AVEC CADRE EN WPC","Menuiserie","Portes","","","Disponible","","38","48"
"1230V1","PORTE VITREE 1/1 EN WPC 1230mm AVEC CADRE EN WPC","Menuiserie","Portes","","","Disponible","","35","48"
"730V1","PORTE VITREE 1/1 EN WPC 730mm AVEC CADRE EN WPC","Menuiserie","Portes","","","Disponible","","34","47"
"830V1","PORTE VITREE 1/1 EN WPC 830mm AVEC CADRE EN WPC","Menuiserie","Portes","","","Disponible","","34","45"
"730V2","PORTE VITREE 1/2 EN WPC 730mm AVEC CADRE EN WPC","Menuiserie","Portes","","","Disponible","","34","42"
"830V2","PORTE VITREE 1/2 EN WPC 830mm AVEC CADRE EN WPC","Menuiserie","Portes","","","Disponible","","35","46"
"730V3","PORTE VITREE 1/3 EN WPC 730mm AVEC CADRE EN WPC","Menuiserie","Portes","","","Disponible","","37","48"
"830V3","PORTE VITREE 1/3 EN WPC 830mm AVEC CADRE EN WPC","Menuiserie","Portes","","","Disponible","","33","43"
"SKU-48414","Rallonge de cadre en WPC pour porte 830mm","Menuiserie","Portes","","","Disponible","","36","46"
"WKMT200201000","Cartouche Tulip cuisine","Sanitaire","Robinetterie sanitaire","530.0","","Disponible","","30","27"
